1200, 974, 56, 5
1201, 1275, 69, 14
1202, 1846, 73, 17
1203, 654, 44, 16
1204, 948, 32, 7
1205, 341, 24, 5
1206, 1552, 75, 9
1207, 1337, 41, 13
1208, 273, 60, 12
1209, 1004, 16, 20
1210, 1219, 73, 6
1211, 746, 10, 10
1212, 1217, 94, 7
1213, 1347, 35, 12
1214, 107, 50, 12
1215, 1912, 100, 13
1216, 186, 63, 8
1217, 805, 58, 8
1218, 34, 59, 8
1219, 373, 27, 15
1220, 1317, 3, 6
1221, 1449, 36, 19
1222, 1985, 82, 8
1223, 661, 40, 8
1224, 694, 57, 17
1225, 144, 96, 11
1226, 523, 7, 20
1227, 1741, 17, 17
1228, 975, 4, 12
1229, 509, 45, 6
1230, 768, 90, 12
1231, 1231, 46, 20
1232, 491, 50, 1
1233, 1749, 9, 17
1234, 1081, 7, 1
1235, 1393, 62, 10
1236, 1873, 82, 12
1237, 1362, 14, 14
1238, 317, 72, 14
1239, 1946, 21, 1
1240, 183, 91, 5
1241, 515, 27, 11
1242, 185, 24, 4
1243, 1350, 1, 9
1244, 1387, 60, 14
1245, 1157, 33, 5
1246, 611, 88, 2
1247, 1671, 96, 6
1248, 1523, 71, 17
1249, 1632, 85, 13
1250, 485, 25, 4
1251, 1830, 36, 4
1252, 112, 73, 2
1253, 1451, 58, 6
1254, 319, 39, 12
1255, 873, 24, 20
1256, 1474, 92, 4
1257, 691, 33, 5
1258, 1667, 22, 11
1259, 1476, 8, 3
1260, 945, 7, 14
1261, 1057, 100, 19
1262, 108, 70, 6
1263, 280, 82, 9
1264, 1300, 24, 6
1265, 1522, 98, 6
1266, 1, 99, 3
1267, 1906, 97, 11
1268, 213, 71, 15
1269, 1452, 55, 15
1270, 1361, 99, 1
1271, 1348, 79, 2
1272, 821, 37, 3
1273, 1610, 70, 19
1274, 1353, 22, 9
1275, 1592, 74, 3
1276, 451, 33, 1
1277, 1159, 25, 1
1278, 199, 54, 10
1279, 175, 53, 12
1280, 1847, 99, 3
1281, 787, 85, 7
1282, 130, 42, 16
1283, 288, 51, 7
1284, 1018, 31, 19
1285, 1138, 89, 10
1286, 291, 94, 13
1287, 1053, 43, 1
1288, 1576, 12, 15
1289, 693, 78, 13
1290, 25, 6, 9
1291, 1098, 92, 19
1292, 1857, 58, 18
1293, 1270, 67, 10
1294, 91, 81, 11
1295, 1511, 68, 1
1296, 16, 50, 6
1297, 312, 19, 5
1298, 3, 73, 4
1299, 243, 36, 9
1300, 1287, 9, 20
1301, 1073, 26, 16
1302, 1473, 54, 10
1303, 1859, 71, 4
1304, 1208, 72, 5
1305, 1719, 12, 17
1306, 681, 91, 17
1307, 1293, 14, 4
1308, 548, 23, 16
1309, 1161, 94, 17
1310, 1689, 6, 9
1311, 1623, 93, 3
1312, 1835, 50, 13
1313, 480, 95, 6
1314, 1088, 53, 2
1315, 508, 4, 11
1316, 1259, 12, 8
1317, 121, 53, 17
1318, 1233, 43, 12
1319, 1583, 12, 5
1320, 820, 70, 13
1321, 750, 56, 12
1322, 1461, 59, 17
1323, 1384, 98, 17
1324, 1903, 26, 11
1325, 1253, 69, 18
1326, 824, 37, 16
1327, 570, 3, 6
1328, 839, 94, 11
1329, 899, 89, 17
1330, 1727, 62, 15
1331, 527, 23, 9
1332, 1169, 83, 8
1333, 385, 21, 17
1334, 1430, 34, 20
1335, 1802, 95, 5
1336, 397, 13, 19
1337, 1698, 55, 2
1338, 78, 26, 5
1339, 1932, 62, 15
1340, 1200, 94, 19
1341, 67, 69, 11
1342, 1718, 65, 19
1343, 436, 82, 4
1344, 1202, 13, 3
1345, 1562, 5, 5
1346, 474, 98, 11
1347, 1418, 51, 15
1348, 1093, 14, 14
1349, 1662, 71, 15
1350, 1541, 5, 5
1351, 178, 55, 1
1352, 925, 19, 7
1353, 1601, 62, 4
1354, 1637, 15, 16
1355, 1187, 30, 2
1356, 1338, 39, 6
1357, 1574, 64, 4
1358, 698, 49, 13
1359, 431, 84, 8
1360, 1708, 21, 19
1361, 92, 84, 20
1362, 1973, 32, 5
1363, 1584, 38, 14
1364, 1994, 53, 11
1365, 1658, 79, 10
1366, 399, 9, 12
1367, 755, 23, 2
1368, 893, 91, 1
1369, 834, 22, 20
1370, 1926, 75, 10
1371, 56, 95, 9
1372, 233, 71, 5
1373, 1135, 43, 13
1374, 31, 42, 9
1375, 1260, 3, 12
1376, 1306, 15, 4
1377, 650, 25, 8
1378, 809, 93, 14
1379, 44, 90, 5
1380, 140, 63, 16
1381, 1477, 82, 16
1382, 911, 99, 14
1383, 867, 79, 17
1384, 1668, 46, 1
1385, 578, 100, 3
1386, 1810, 16, 12
1387, 1725, 91, 15
1388, 1860, 26, 17
1389, 375, 4, 17
1390, 1928, 100, 10
1391, 843, 51, 11
1392, 1021, 40, 2
1393, 362, 12, 15
1394, 1055, 68, 7
1395, 1178, 13, 17
1396, 1768, 37, 12
1397, 442, 24, 16
1398, 1404, 46, 9
1399, 60, 53, 9
1400, 486, 84, 2
1401, 815, 89, 9
1402, 267, 20, 3
1403, 142, 1, 4
1404, 1934, 46, 19
1405, 1397, 25, 19
1406, 1534, 20, 20
1407, 1512, 8, 1
1408, 1001, 93, 15
1409, 856, 21, 20
1410, 910, 33, 12
1411, 1964, 34, 14
1412, 1045, 56, 6
1413, 1676, 34, 20
1414, 1703, 54, 9
1415, 469, 78, 13
1416, 1560, 18, 18
1417, 1645, 31, 16
1418, 227, 74, 6
1419, 149, 30, 18
1420, 1966, 5, 11
1421, 1622, 57, 13
1422, 432, 54, 5
1423, 406, 57, 16
1424, 82, 7, 4
1425, 1720, 43, 20
1426, 1066, 59, 15
1427, 232, 26, 4
1428, 488, 96, 18
1429, 546, 59, 14
1430, 1865, 16, 7
1431, 825, 27, 8
1432, 1981, 93, 2
1433, 1127, 78, 11
1434, 675, 37, 20
1435, 287, 90, 16
1436, 1336, 91, 13
1437, 74, 62, 5
1438, 1713, 97, 12
1439, 1943, 97, 20
1440, 1933, 32, 12
1441, 1060, 57, 17
1442, 52, 79, 17
1443, 1620, 98, 20
1444, 358, 44, 3
1445, 1177, 64, 20
1446, 197, 40, 13
1447, 701, 48, 1
1448, 1153, 53, 5
1449, 1359, 20, 16
1450, 894, 91, 2
1451, 241, 85, 5
1452, 920, 38, 18
1453, 1124, 8, 2
1454, 536, 89, 18
1455, 194, 46, 2
1456, 1010, 1, 10
1457, 1565, 16, 10
1458, 575, 55, 17
1459, 906, 5, 10
1460, 1602, 72, 15
1461, 1516, 73, 3
1462, 282, 21, 6
1463, 776, 35, 17
1464, 1439, 90, 18
1465, 898, 44, 13
1466, 1915, 63, 2
1467, 345, 44, 11
1468, 1423, 16, 2
1469, 417, 81, 10
1470, 1506, 1, 16
1471, 1809, 18, 15
1472, 808, 27, 17
1473, 1298, 47, 10
1474, 579, 11, 3
1475, 994, 82, 5
1476, 1372, 97, 13
1477, 1490, 70, 8
1478, 617, 57, 8
1479, 1364, 44, 3
1480, 13, 83, 8
1481, 478, 40, 18
1482, 790, 16, 14
1483, 98, 25, 7
1484, 1754, 8, 2
1485, 877, 15, 18
1486, 1294, 90, 14
1487, 278, 7, 15
1488, 1456, 22, 13
1489, 1856, 61, 6
1490, 1413, 69, 11
1491, 1816, 99, 5
1492, 460, 36, 6
1493, 1263, 92, 3
1494, 1216, 51, 14
1495, 1624, 42, 2
1496, 1505, 11, 9
1497, 773, 30, 12
1498, 801, 18, 7
1499, 1090, 22, 4
1500, 1230, 14, 11
1501, 1112, 70, 11
1502, 741, 81, 6
1503, 1972, 98, 11
1504, 1419, 97, 6
1505, 1199, 65, 13
1506, 1608, 11, 8
1507, 505, 48, 18
1508, 285, 45, 9
1509, 1677, 90, 1
1510, 236, 88, 8
1511, 1532, 87, 5
1512, 224, 38, 17
1513, 506, 63, 20
1514, 576, 15, 15
1515, 209, 18, 8
1516, 526, 81, 4
1517, 1489, 17, 11
1518, 1236, 13, 11
1519, 123, 18, 12
1520, 668, 79, 18
1521, 1047, 42, 6
1522, 22, 43, 16
1523, 1436, 13, 3
1524, 1711, 21, 5
1525, 1962, 9, 8
1526, 337, 9, 20
1527, 1917, 45, 11
1528, 987, 84, 11
1529, 1256, 4, 20
1530, 588, 40, 11
1531, 1316, 57, 14
1532, 1733, 43, 19
1533, 26, 57, 7
1534, 961, 85, 6
1535, 1218, 96, 3
1536, 840, 7, 7
1537, 252, 30, 10
1538, 923, 42, 8
1539, 260, 5, 6
1540, 1509, 64, 10
1541, 1887, 25, 5
1542, 963, 81, 11
1543, 560, 82, 4
1544, 470, 25, 9
1545, 1898, 57, 7
1546, 284, 97, 16
1547, 419, 92, 11
1548, 1121, 62, 14
1549, 1618, 16, 16
1550, 896, 65, 16
1551, 468, 32, 19
1552, 969, 6, 2
1553, 514, 86, 14
1554, 1189, 38, 5
1555, 152, 11, 16
1556, 761, 62, 9
1557, 539, 16, 15
1558, 379, 35, 13
1559, 742, 29, 4
1560, 1108, 95, 20
1561, 931, 20, 16
1562, 837, 26, 7
1563, 501, 83, 12
1564, 1803, 45, 14
1565, 1114, 21, 13
1566, 1460, 49, 13
1567, 1951, 95, 19
1568, 682, 91, 4
1569, 713, 97, 14
1570, 862, 90, 13
1571, 1773, 50, 17
1572, 686, 8, 10
1573, 561, 60, 7
1574, 1058, 24, 7
1575, 346, 17, 20
1576, 1240, 94, 12
1577, 609, 13, 1
1578, 1462, 93, 1
1579, 1621, 5, 9
1580, 737, 42, 1
1581, 47, 99, 15
1582, 507, 70, 17
1583, 992, 83, 11
1584, 1201, 11, 15
1585, 238, 98, 4
1586, 1636, 80, 15
1587, 1487, 53, 10
1588, 1582, 49, 16
1589, 311, 16, 7
1590, 743, 73, 9
1591, 554, 65, 19
1592, 1546, 57, 2
1593, 1289, 7, 5
1594, 1784, 22, 20
1595, 614, 52, 11
1596, 704, 94, 18
1597, 58, 46, 11
1598, 1030, 44, 15
1599, 1319, 86, 10
1600, 1184, 1, 9
1601, 1186, 84, 6
1602, 1836, 44, 17
1603, 986, 60, 13
1604, 519, 88, 14
1605, 354, 98, 13
1606, 367, 52, 9
1607, 1569, 74, 9
1608, 1998, 43, 13
1609, 376, 7, 6
1610, 562, 72, 15
1611, 1174, 75, 6
1612, 607, 31, 19
1613, 885, 27, 9
1614, 567, 98, 9
1615, 1019, 4, 10
1616, 598, 100, 18
1617, 935, 100, 6
1618, 712, 73, 6
1619, 1196, 71, 14
1620, 997, 70, 7
1621, 412, 51, 7
1622, 88, 34, 11
1623, 1083, 54, 11
1624, 1455, 17, 19
1625, 70, 99, 15
1626, 1302, 35, 9
1627, 1758, 50, 6
1628, 769, 100, 5
1629, 473, 31, 5
1630, 1924, 46, 20
1631, 1690, 100, 18
1632, 1581, 25, 6
1633, 1521, 47, 12
1634, 1191, 64, 11
1635, 1443, 62, 4
1636, 529, 16, 17
1637, 1381, 26, 14
1638, 641, 16, 10
1639, 1454, 98, 1
1640, 1763, 98, 4
1641, 559, 72, 8
1642, 1027, 8, 17
1643, 1993, 49, 2
1644, 1545, 1, 18
1645, 524, 56, 20
1646, 359, 91, 9
1647, 134, 51, 11
1648, 878, 58, 12
1649, 830, 75, 7
1650, 168, 97, 6
1651, 1579, 31, 7
1652, 780, 69, 5
1653, 591, 21, 2
1654, 492, 55, 16
1655, 340, 29, 7
1656, 870, 17, 7
1657, 1807, 52, 2
1658, 425, 14, 5
1659, 1151, 1, 14
1660, 1596, 97, 16
1661, 1074, 81, 5
1662, 499, 71, 19
1663, 1228, 79, 1
1664, 677, 45, 9
1665, 1890, 54, 19
1666, 1728, 29, 9
1667, 242, 34, 4
1668, 583, 21, 3
1669, 1185, 14, 13
1670, 1492, 97, 10
1671, 1017, 11, 9
1672, 215, 61, 17
1673, 811, 13, 6
1674, 1052, 74, 8
1675, 1988, 31, 20
1676, 895, 31, 18
1677, 1496, 23, 19
1678, 1762, 41, 9
1679, 1971, 55, 17
1680, 889, 70, 7
1681, 1482, 100, 16
1682, 782, 94, 9
1683, 1723, 19, 13
1684, 1907, 1, 5
1685, 1103, 6, 16
1686, 275, 61, 17
1687, 1639, 84, 10
1688, 1771, 83, 15
1689, 383, 44, 11
1690, 1684, 91, 11
1691, 388, 24, 16
1692, 1366, 81, 20
1693, 235, 79, 16
1694, 87, 48, 11
1695, 593, 95, 5
1696, 679, 30, 18
1697, 1284, 24, 3
1698, 169, 90, 2
1699, 1015, 73, 16
1700, 1245, 83, 14
1701, 1142, 73, 11
1702, 1278, 66, 13
1703, 606, 67, 1
1704, 1193, 94, 8
1705, 1168, 18, 13
1706, 1235, 87, 16
1707, 1064, 45, 5
1708, 456, 100, 16
1709, 151, 96, 10
1710, 557, 26, 9
1711, 758, 76, 17
1712, 1097, 73, 9
1713, 368, 10, 7
1714, 1503, 73, 4
1715, 1693, 11, 13
1716, 608, 69, 16
1717, 645, 74, 3
1718, 563, 41, 17
1719, 113, 99, 15
1720, 912, 69, 9
1721, 271, 81, 2
1722, 946, 57, 20
1723, 225, 25, 1
1724, 1237, 27, 5
1725, 1796, 34, 6
1726, 212, 17, 11
1727, 1588, 45, 2
1728, 155, 68, 18
1729, 153, 74, 2
1730, 1697, 47, 5
1731, 1006, 1, 10
1732, 1156, 79, 6
1733, 1471, 11, 19
1734, 1241, 91, 3
1735, 1925, 13, 12
1736, 977, 14, 15
1737, 1134, 7, 17
1738, 1843, 89, 1
1739, 458, 5, 5
1740, 866, 74, 6
1741, 1379, 53, 10
1742, 730, 44, 3
1743, 1429, 44, 14
1744, 1258, 2, 11
1745, 1271, 43, 19
1746, 705, 10, 15
1747, 274, 46, 16
1748, 477, 64, 13
1749, 996, 21, 20
1750, 855, 70, 5
1751, 1481, 4, 17
1752, 726, 10, 18
1753, 394, 75, 2
1754, 1761, 23, 19
1755, 735, 47, 16
1756, 81, 6, 9
1757, 629, 47, 1
1758, 1823, 31, 7
1759, 1369, 1, 7
1760, 364, 90, 1
1761, 119, 61, 15
1762, 663, 17, 19
1763, 788, 39, 9
1764, 21, 39, 1
1765, 374, 35, 10
1766, 965, 63, 5
1767, 586, 29, 13
1768, 476, 13, 7
1769, 1573, 14, 8
1770, 1607, 51, 10
1771, 1320, 6, 1
1772, 550, 52, 4
1773, 115, 55, 16
1774, 1544, 20, 11
1775, 382, 72, 13
1776, 203, 97, 1
1777, 347, 26, 18
1778, 1598, 2, 10
1779, 1037, 97, 11
1780, 1239, 100, 8
1781, 857, 94, 19
1782, 1147, 73, 4
1783, 487, 14, 2
1784, 1984, 88, 5
1785, 1804, 31, 5
1786, 1864, 83, 4
1787, 1084, 54, 18
1788, 1214, 64, 7
1789, 850, 77, 5
1790, 972, 60, 7
1791, 1869, 44, 12
1792, 1781, 58, 10
1793, 716, 58, 18
1794, 1895, 1, 20
1795, 1391, 46, 5
1796, 844, 87, 7
1797, 484, 89, 1
1798, 1255, 86, 15
1799, 1468, 99, 18
1800, 1848, 86, 11
1801, 1026, 95, 9
1802, 50, 58, 6
1803, 1897, 55, 6
1804, 765, 15, 17
1805, 329, 34, 6
1806, 475, 2, 19
1807, 393, 100, 18
1808, 1488, 81, 17
1809, 1304, 42, 11
1810, 110, 61, 19
1811, 1918, 72, 5
1812, 1485, 64, 11
1813, 1274, 36, 19
1814, 195, 67, 13
1815, 128, 24, 13
1816, 767, 3, 18
1817, 512, 42, 18
1818, 221, 61, 11
1819, 1863, 74, 2
1820, 1757, 79, 12
1821, 714, 2, 1
1822, 1106, 48, 18
1823, 490, 72, 16
1824, 5, 19, 17
1825, 689, 32, 10
1826, 876, 55, 6
1827, 1358, 9, 12
1828, 378, 2, 12
1829, 902, 56, 14
1830, 1032, 1, 14
1831, 361, 3, 20
1832, 1549, 17, 8
1833, 590, 14, 5
1834, 105, 75, 7
1835, 1949, 56, 15
1836, 53, 31, 8
1837, 1078, 60, 18
1838, 1044, 25, 11
1839, 248, 58, 4
1840, 848, 22, 3
1841, 1585, 13, 6
1842, 1910, 38, 8
1843, 1722, 17, 12
1844, 1150, 85, 11
1845, 193, 69, 8
1846, 1808, 76, 15
1847, 569, 81, 15
1848, 1656, 6, 10
1849, 916, 43, 17
1850, 1406, 89, 2
1851, 1742, 12, 7
1852, 1554, 73, 12
1853, 46, 86, 12
1854, 498, 37, 12
1855, 797, 24, 18
1856, 254, 91, 4
1857, 1651, 61, 19
1858, 1376, 58, 6
1859, 1288, 58, 5
1860, 669, 74, 4
1861, 1699, 15, 7
1862, 954, 10, 15
1863, 1837, 21, 3
1864, 457, 22, 12
1865, 1417, 100, 2
1866, 727, 72, 6
1867, 391, 49, 10
1868, 459, 39, 6
1869, 1794, 32, 4
1870, 1589, 90, 20
1871, 793, 86, 2
1872, 17, 78, 1
1873, 1459, 22, 14
1874, 1297, 47, 9
1875, 1091, 32, 18
1876, 717, 14, 5
1877, 264, 30, 5
1878, 318, 70, 12
1879, 1448, 74, 13
1880, 985, 56, 12
1881, 1605, 24, 14
1882, 452, 25, 10
1883, 1445, 88, 20
1884, 290, 70, 17
1885, 104, 15, 20
1886, 1665, 86, 4
1887, 308, 27, 2
1888, 1119, 58, 1
1889, 400, 28, 17
1890, 836, 42, 6
1891, 138, 77, 14
1892, 114, 48, 3
1893, 1092, 57, 7
1894, 1995, 90, 5
1895, 973, 94, 17
1896, 10, 77, 15
1897, 344, 9, 19
1898, 245, 73, 15
1899, 1331, 75, 13
1900, 196, 38, 12
1901, 95, 60, 10
1902, 739, 86, 10
1903, 980, 85, 2
1904, 146, 68, 12
1905, 757, 59, 10
1906, 1290, 69, 10
1907, 1923, 47, 11
1908, 36, 95, 10
1909, 1422, 3, 9
1910, 1991, 73, 19
1911, 132, 63, 20
1912, 1071, 56, 14
1913, 692, 5, 2
1914, 626, 28, 3
1915, 1815, 35, 9
1916, 722, 11, 6
1917, 1996, 63, 7
1918, 1183, 67, 6
1919, 443, 65, 17
1920, 1113, 89, 6
1921, 602, 48, 15
1922, 1594, 26, 6
1923, 1273, 34, 9
1924, 377, 77, 2
1925, 1061, 85, 14
1926, 231, 59, 4
1927, 1038, 26, 2
1928, 1227, 37, 7
1929, 1345, 83, 9
1930, 277, 38, 9
1931, 1463, 96, 10
1932, 1172, 47, 7
1933, 281, 25, 14
1934, 97, 34, 16
1935, 1965, 30, 17
1936, 1970, 70, 18
1937, 887, 71, 4
1938, 1883, 17, 10
1939, 982, 4, 16
1940, 1149, 48, 12
1941, 1841, 79, 4
1942, 150, 70, 4
1943, 799, 91, 16
1944, 534, 41, 7
1945, 984, 53, 5
1946, 880, 2, 3
1947, 1530, 93, 3
1948, 1732, 27, 10
1949, 1790, 8, 17
1950, 1822, 33, 3
1951, 585, 94, 6
1952, 1475, 69, 4
1953, 191, 28, 14
1954, 1269, 4, 7
1955, 440, 58, 13
1956, 1674, 56, 11
1957, 875, 62, 2
1958, 1819, 3, 3
1959, 970, 1, 19
1960, 919, 36, 20
1961, 1223, 36, 11
1962, 1327, 61, 9
1963, 800, 66, 1
1964, 915, 40, 7
1965, 1772, 1, 16
1966, 411, 51, 11
1967, 1780, 30, 18
1968, 464, 15, 10
1969, 1649, 68, 2
1970, 1561, 30, 9
1971, 510, 61, 18
1972, 1875, 94, 17
1973, 1388, 43, 4
1974, 1264, 64, 10
1975, 496, 14, 20
1976, 950, 89, 15
1977, 1115, 4, 9
1978, 1700, 90, 5
1979, 1712, 20, 17
1980, 913, 49, 4
1981, 1789, 42, 15
1982, 357, 5, 6
1983, 833, 14, 13
1984, 831, 65, 3
1985, 1229, 77, 7
1986, 1414, 39, 16
1987, 1420, 27, 12
1988, 170, 30, 5
1989, 272, 76, 6
1990, 616, 75, 2
1991, 1940, 81, 1
1992, 145, 77, 13
1993, 688, 81, 10
1994, 1479, 30, 14
1995, 1529, 11, 9
1996, 1862, 86, 4
1997, 745, 78, 3
1998, 1254, 63, 12
1999, 1806, 7, 13
2000, 1008, 63, 5
2001, 1351, 43, 2
2002, 1441, 9, 12
2003, 1123, 46, 1
2004, 1212, 89, 14
2005, 140, 59, 7
2006, 1475, 41, 9
2007, 87, 58, 19
2008, 1818, 94, 10
2009, 1977, 37, 17
2010, 701, 78, 2
2011, 310, 98, 8
2012, 26, 11, 7
2013, 672, 77, 20
2014, 958, 41, 12
2015, 607, 26, 17
2016, 537, 73, 11
2017, 902, 73, 18
2018, 1806, 48, 6
2019, 293, 68, 3
2020, 1752, 27, 15
2021, 1512, 96, 12
2022, 1073, 56, 15
2023, 856, 10, 13
2024, 936, 28, 14
2025, 1780, 96, 5
2026, 661, 94, 5
2027, 1751, 62, 14
2028, 350, 25, 10
2029, 182, 25, 10
2030, 1475, 42, 12
2031, 559, 32, 3
2032, 662, 13, 8
2033, 1880, 45, 6
2034, 1969, 75, 14
2035, 1232, 61, 17
2036, 467, 21, 1
2037, 396, 26, 7
2038, 472, 90, 1
2039, 482, 22, 11
2040, 1370, 2, 8
2041, 679, 41, 5
2042, 1798, 46, 6
2043, 937, 47, 6
2044, 537, 87, 15
2045, 38, 98, 18
2046, 1781, 44, 20
2047, 985, 4, 10
2048, 601, 77, 20
2049, 1413, 64, 2
2050, 480, 78, 16
2051, 498, 13, 12
2052, 340, 1, 4
2053, 979, 99, 6
2054, 1387, 61, 11
2055, 1247, 45, 1
2056, 1171, 82, 13
2057, 1018, 39, 19
2058, 265, 20, 20
2059, 699, 37, 17
2060, 1430, 5, 4
2061, 1468, 46, 1
2062, 1000, 89, 4
2063, 1772, 11, 11
2064, 1703, 19, 14
2065, 898, 18, 1
2066, 1945, 88, 15
2067, 465, 22, 15
2068, 1749, 9, 2
2069, 351, 44, 6
2070, 1869, 94, 1
2071, 474, 7, 12
2072, 1674, 63, 16
2073, 748, 69, 19
2074, 1511, 7, 18
2075, 80, 11, 19
2076, 807, 54, 1
2077, 504, 52, 13
2078, 684, 27, 15
2079, 902, 36, 16
2080, 118, 3, 2
2081, 118, 52, 18
2082, 1657, 68, 4
2083, 397, 35, 7
2084, 749, 86, 19
2085, 1418, 96, 19
2086, 1728, 13, 16
2087, 1284, 73, 14
2088, 909, 17, 8
2089, 1746, 60, 6
2090, 1822, 26, 6
2091, 1842, 10, 17
2092, 5, 97, 4
2093, 1496, 81, 8
2094, 1275, 68, 4
2095, 692, 41, 9
2096, 808, 68, 3
2097, 123, 37, 20
2098, 1419, 3, 13
2099, 1939, 45, 9
2100, 1556, 3, 13
2101, 1302, 60, 10
2102, 309, 7, 17
2103, 880, 3, 15
2104, 807, 92, 2
2105, 1287, 63, 11
2106, 1807, 27, 16
2107, 246, 79, 10
2108, 1704, 13, 11
2109, 1017, 33, 18
2110, 459, 26, 6
2111, 1851, 27, 9
2112, 517, 100, 4
2113, 1928, 83, 10
2114, 1905, 54, 11
2115, 1113, 86, 6
2116, 188, 91, 7
2117, 1772, 1, 1
2118, 214, 15, 6
2119, 1879, 27, 9
2120, 1197, 86, 16
2121, 584, 16, 6
2122, 182, 56, 14
2123, 954, 58, 7
2124, 356, 47, 9
2125, 824, 45, 1
2126, 287, 57, 1
2127, 1665, 66, 12
2128, 1481, 91, 15
2129, 1850, 72, 5
2130, 28, 29, 1
2131, 211, 10, 19
2132, 1185, 77, 10
2133, 137, 95, 1
2134, 1538, 45, 17
2135, 826, 91, 10
2136, 1827, 56, 1
2137, 1092, 75, 8
2138, 806, 70, 20
2139, 1516, 27, 3
2140, 971, 59, 4
2141, 466, 3, 16
2142, 16, 34, 13
2143, 1077, 19, 18
2144, 330, 55, 1
2145, 674, 97, 10
2146, 384, 7, 15
2147, 1388, 79, 17
2148, 219, 96, 20
2149, 74, 87, 6
2150, 918, 16, 17
2151, 199, 22, 6
2152, 1849, 1, 3
2153, 1636, 68, 3
2154, 1522, 75, 13
2155, 346, 40, 5
2156, 1849, 67, 19
2157, 673, 65, 15
2158, 654, 86, 10
2159, 873, 79, 10
2160, 1196, 78, 14
2161, 435, 22, 12
2162, 906, 81, 11
2163, 1066, 10, 4
2164, 1319, 35, 18
2165, 409, 84, 5
2166, 1155, 30, 1
2167, 93, 26, 17
2168, 550, 74, 14
2169, 821, 5, 17
2170, 1348, 1, 12
2171, 1055, 73, 1
2172, 658, 52, 2
2173, 1193, 67, 17
2174, 213, 12, 11
2175, 1362, 40, 9
2176, 1645, 39, 4
2177, 89, 13, 3
2178, 1535, 68, 2
2179, 261, 32, 18
2180, 1862, 19, 13
2181, 225, 13, 8
2182, 1991, 95, 1
2183, 439, 37, 20
2184, 1347, 16, 12
2185, 642, 68, 7
2186, 84, 23, 14
2187, 1526, 16, 3
2188, 1720, 2, 17
2189, 1960, 89, 17
2190, 1016, 98, 8
2191, 811, 59, 19
2192, 1707, 27, 17
2193, 1572, 22, 7
2194, 1237, 33, 8
2195, 627, 62, 20
2196, 559, 45, 13
2197, 686, 85, 19
2198, 1562, 99, 2
2199, 130, 91, 4
2200, 1922, 82, 5
2201, 792, 80, 17
2202, 606, 46, 4
2203, 184, 12, 19
2204, 50, 21, 9
2205, 985, 25, 9
2206, 124, 68, 15
2207, 10, 15, 7
2208, 80, 40, 14
2209, 648, 14, 9
2210, 1880, 79, 12
2211, 1844, 21, 12
2212, 1821, 5, 10
2213, 147, 16, 9
2214, 900, 40, 4
2215, 1075, 82, 11
2216, 854, 74, 8
2217, 401, 55, 13
2218, 55, 44, 1
2219, 497, 60, 20
2220, 1429, 68, 3
2221, 604, 8, 15
2222, 742, 62, 4
2223, 1591, 50, 12
2224, 1892, 95, 8
2225, 1510, 36, 15
2226, 1782, 92, 18
2227, 699, 51, 8
2228, 1098, 82, 18
2229, 1623, 51, 18
2230, 1017, 52, 19
2231, 1069, 1, 2
2232, 117, 22, 6
2233, 467, 78, 17
2234, 1669, 8, 6
2235, 1189, 67, 19
2236, 612, 91, 14
2237, 174, 21, 7
2238, 1229, 74, 13
2239, 1465, 93, 2
2240, 1442, 44, 4
2241, 1526, 18, 13
2242, 388, 28, 7
2243, 1303, 60, 15
2244, 152, 49, 19
2245, 1804, 100, 3
2246, 743, 64, 20
2247, 1168, 12, 16
2248, 1621, 9, 18
2249, 924, 35, 6
2250, 562, 51, 19
2251, 1850, 22, 6
2252, 441, 11, 15
2253, 632, 100, 2
2254, 55, 67, 19
2255, 1281, 81, 2
2256, 29, 94, 16
2257, 1411, 33, 19
2258, 510, 86, 6
2259, 1727, 71, 14
2260, 455, 26, 10
2261, 1478, 14, 11
2262, 134, 2, 19
2263, 1206, 36, 3
2264, 1561, 30, 14
2265, 141, 28, 10
2266, 1517, 7, 19
2267, 662, 71, 7
2268, 608, 36, 6
2269, 477, 86, 2
2270, 551, 60, 20
2271, 945, 32, 3
2272, 204, 61, 14
2273, 1746, 21, 14
2274, 977, 80, 17
2275, 1426, 52, 11
2276, 575, 42, 19
2277, 606, 56, 18
2278, 1773, 85, 20
2279, 1321, 89, 19
2280, 981, 9, 15
2281, 1748, 77, 3
2282, 1634, 28, 14
2283, 1381, 11, 6
2284, 55, 61, 13
2285, 1518, 15, 3
2286, 1845, 60, 6
2287, 1138, 70, 8
2288, 492, 2, 17
2289, 4, 19, 18
2290, 1544, 10, 3
2291, 770, 58, 16
2292, 421, 97, 15
2293, 326, 83, 14
2294, 1641, 84, 16
2295, 1553, 76, 7
2296, 1490, 14, 18
2297, 637, 58, 17
2298, 327, 5, 9
2299, 1140, 19, 1
2300, 1868, 48, 11
2301, 1625, 28, 20
2302, 1070, 66, 11
2303, 1430, 12, 17
2304, 1688, 30, 9
2305, 1905, 15, 11
2306, 694, 66, 15
2307, 904, 61, 11
2308, 144, 17, 9
2309, 175, 66, 7
2310, 1678, 12, 6
2311, 487, 51, 5
2312, 948, 92, 18
2313, 54, 16, 3
2314, 1630, 96, 4
2315, 441, 20, 19
2316, 1122, 77, 19
2317, 1234, 2, 20
2318, 633, 21, 6
2319, 480, 3, 11
